id,title,year,rated,released,runtime,genre,director,writer,actors,plot,language,awards,poster,ratings,metascore,imdbrating,imdbvotes,imdbid,dvd,boxoffice,production,website 
tt0490084,Because I Said So,2007,PG-13,2007-02-02,102,"Comedy, Romance",Michael Lehmann,"Karen Leigh Hopkins, Jessie Nelson","Diane Keaton, Mandy Moore, Gabriel Macht, Tom Everett Scott",A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.,"English, Mandarin, Italian",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAyNjU4NTMzNl5BMl5BanBnXkFtZTcwNzk3NzI0MQ@@._V1_SX300.jpg,4.0,26,5.7,363620,tt0490084,2007-05-08,42640890,https://m.media-amazon.com/images/M/MV5BMjAyNjU4NTMzNl5BMl5BanBnXkFtZTcwNzk3NzI0MQ@@._V1_SX300.jpg,
tt0461770,Enchanted,2007,PG,2007-11-21,107,"Animation, Comedy, Family, Fantasy, Musical, Romance",Kevin Lima,Bill Kelly,"Amy Adams, Patrick Dempsey, James Marsden, Timothy Spall","A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer.",English,Nominated for 3 Oscars. Another 12 wins & 48 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4NDQ2Mjc0OF5BMl5BanBnXkFtZTcwNzQ2NDE1MQ@@._V1_SX300.jpg,93.0,75,7.0,1703170,tt0461770,2008-03-18,127706877,https://m.media-amazon.com/images/M/MV5BMjE4NDQ2Mjc0OF5BMl5BanBnXkFtZTcwNzQ2NDE1MQ@@._V1_SX300.jpg,
tt0452625,Good Luck Chuck,2007,R,2007-09-21,96,"Comedy, Romance",Mark Helfrich,"Josh Stolberg (screenplay), Steve Glenn (short story)","Connor Price, Troy Gentile, Mackenzie Mowat, Sasha Pieterse","In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love.",English,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTU1NzM1MTE1OV5BMl5BanBnXkFtZTYwNDQyMjU3._V1_SX300.jpg,5.0,19,5.6,835960,tt0452625,2008-01-15,35000629,https://m.media-amazon.com/images/M/MV5BMTU1NzM1MTE1OV5BMl5BanBnXkFtZTYwNDQyMjU3._V1_SX300.jpg,
tt0427327,Hairspray,2007,PG,2007-07-20,117,"Comedy, Drama, Musical, Romance",Adam Shankman,"Leslie Dixon (screenplay), John Waters, Mark O'Donnell (musical play), Thomas Meehan (musical play)","John Travolta, Michelle Pfeiffer, Christopher Walken, Amanda Bynes",Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.,English,Nominated for 3 Golden Globes. Another 21 wins & 41 nominations.,https://m.media-amazon.com/images/M/MV5BZmFhMzFkZTMtNmUxNS00OWQ1LTlhNjMtYzhmNTU4NmUzZDQwXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg,91.0,81,6.6,1159660,tt0427327,2007-11-20,118823091,https://m.media-amazon.com/images/M/MV5BZmFhMzFkZTMtNmUxNS00OWQ1LTlhNjMtYzhmNTU4NmUzZDQwXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg,
tt0408839,The Heartbreak Kid,2007,R,2007-10-05,116,"Comedy, Romance","Bobby Farrelly, Peter Farrelly","Scot Armstrong (screenplay), Leslie Dixon (screenplay), Bobby Farrelly (screenplay), Peter Farrelly (screenplay), Kevin Barnett (screenplay), Bruce Jay Friedman (short story ""A Change of Plan""), Neil Simon","Ben Stiller, Malin Akerman, Michelle Monaghan, Jerry Stiller",A newly wed man who believes he's just gotten hitched to the perfect woman encounters another lady on his honeymoon.,"English, Spanish",1 win.,https://m.media-amazon.com/images/M/MV5BMjExNTM2NTE2NF5BMl5BanBnXkFtZTcwOTI5MDUzMw@@._V1_SX300.jpg,29.0,46,5.8,820300,tt0408839,2007-11-26,36771343,https://m.media-amazon.com/images/M/MV5BMjExNTM2NTE2NF5BMl5BanBnXkFtZTcwOTI5MDUzMw@@._V1_SX300.jpg,
tt0770772,I Think I Love My Wife,2007,R,2007-03-16,90,"Comedy, Drama, Romance",Chris Rock,"Chris Rock (screenplay), Louis C.K. (screenplay), Éric Rohmer (motion picture ""Chloe in the Afternoon"")","Chris Rock, Kerry Washington, Gina Torres, Steve Buscemi",A married man who daydreams about being with other women finds his will and morals tested after he's visited by the ex-mistress of his old friend.,English,1 nomination.,https://m.media-amazon.com/images/M/MV5BMzA0NTcxODEyN15BMl5BanBnXkFtZTcwOTA4MjI0MQ@@._V1_SX300.jpg,,49,5.5,160890,tt0770772,2007-06-12,,,
tt0478311,Knocked Up,2007,R,2007-06-01,129,"Comedy, Romance",Judd Apatow,Judd Apatow,"Seth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann","For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.",English,8 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BNzgzYjMzMWItNDFiYi00ZjhkLWIyMzYtZGRlY2FmNzkwNjRhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,90.0,85,6.9,3404180,tt0478311,2007-09-25,148734225,https://m.media-amazon.com/images/M/MV5BNzgzYjMzMWItNDFiYi00ZjhkLWIyMzYtZGRlY2FmNzkwNjRhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt0758766,Music and Lyrics,2007,PG-13,2007-02-14,104,"Comedy, Music, Romance",Marc Lawrence,Marc Lawrence,"Hugh Grant, Scott Porter, Nick Bacon, Andrew Wyatt","A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",English,6 nominations.,https://m.media-amazon.com/images/M/MV5BNDY5MTQwODI3OV5BMl5BanBnXkFtZTcwODM2MjEzMw@@._V1_SX300.jpg,63.0,59,6.5,937880,tt0758766,2007-05-08,50400000,https://m.media-amazon.com/images/M/MV5BNDY5MTQwODI3OV5BMl5BanBnXkFtZTcwODM2MjEzMw@@._V1_SX300.jpg,
tt0815244,Sydney White,2007,PG-13,2007-09-21,108,"Comedy, Drama, Romance",Joe Nussbaum,Chad Gomez Creasey,"Amanda Bynes, Sara Paxton, Matt Long, Jack Carpenter",A modern retelling of Snow White set against students in their freshman year of college in the greek system.,English,,https://m.media-amazon.com/images/M/MV5BMTk3ODc3ODAxN15BMl5BanBnXkFtZTcwNzcwMDU1MQ@@._V1_SX300.jpg,36.0,45,6.2,445870,tt0815244,2008-01-22,11702090,https://m.media-amazon.com/images/M/MV5BMTk3ODc3ODAxN15BMl5BanBnXkFtZTcwNzcwMDU1MQ@@._V1_SX300.jpg,
tt0988595,27 Dresses,2008,PG-13,2008-01-18,111,"Comedy, Romance",Anne Fletcher,Aline Brosh McKenna,"Brian Kerwin, Charli Barcena, Peyton List, Jane Pfitsch","After serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with.",English,5 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMzI5OTM0OTg2MF5BMl5BanBnXkFtZTcwNjAyMTU1MQ@@._V1_SX300.jpg,40.0,47,6.1,1484540,tt0988595,2008-04-29,76800000,https://m.media-amazon.com/images/M/MV5BMzI5OTM0OTg2MF5BMl5BanBnXkFtZTcwNjAyMTU1MQ@@._V1_SX300.jpg,
tt0809504,The Accidental Husband,2008,PG-13,2008-02-29,90,"Comedy, Romance",Griffin Dunne,"Mimi Hare, Clare Naylor, Bonnie Sikowitz","Uma Thurman, Jeffrey Dean Morgan, Colin Firth, Sam Shepard","When talk radio host Emma Lloyd advises one of her listeners to break up with her boyfriend, the jilted ex sets about getting his revenge.","English, Hindi, German",,https://m.media-amazon.com/images/M/MV5BYWFmNTI0ZWUtZDJmMC00MjFiLTk2YWItZWZlOTY4NmZhNzJlXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_SX300.jpg,6.0,14,5.6,224620,tt0809504,2009-11-10,,https://m.media-amazon.com/images/M/MV5BYWFmNTI0ZWUtZDJmMC00MjFiLTk2YWItZWZlOTY4NmZhNzJlXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_SX300.jpg,
tt0832266,"Definitely, Maybe",2008,PG-13,2008-02-14,112,"Comedy, Drama, Romance",Adam Brooks,Adam Brooks,"Ryan Reynolds, An Nguyen, Matthew Mason, Rick Derby",A political consultant tries to explain his impending divorce and past relationships to his 11-year-old daughter.,English,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTc1Mzc1ODMxMF5BMl5BanBnXkFtZTcwNDY1MzU1MQ@@._V1_SX300.jpg,70.0,59,7.1,1503140,tt0832266,2008-06-24,32000000,https://m.media-amazon.com/images/M/MV5BMTc1Mzc1ODMxMF5BMl5BanBnXkFtZTcwNDY1MzU1MQ@@._V1_SX300.jpg,
tt0770752,Fool's Gold,2008,PG-13,2008-02-08,112,"Action, Adventure, Comedy, Romance, Thriller",Andy Tennant,"John Claflin (screenplay), Daniel Zelman (screenplay), Andy Tennant (screenplay), John Claflin (story), Daniel Zelman (story)","Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena",A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.,English,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTg3NTQ2MDY4OF5BMl5BanBnXkFtZTcwOTAzMjU1MQ@@._V1_SX300.jpg,11.0,29,5.7,706320,tt0770752,2008-06-17,70158206,https://m.media-amazon.com/images/M/MV5BMTg3NTQ2MDY4OF5BMl5BanBnXkFtZTcwOTAzMjU1MQ@@._V1_SX300.jpg,
tt0800039,Forgetting Sarah Marshall,2008,R,2008-04-18,111,"Comedy, Drama, Romance",Nicholas Stoller,Jason Segel,"Jason Segel, Kristen Bell, Mila Kunis, Russell Brand","Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.","English, Hawaiian, German, Japanese",4 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_SX300.jpg,83.0,67,7.1,2541380,tt0800039,2008-10-05,62900000,https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_SX300.jpg,
tt0866439,Made of Honor,2008,PG-13,2008-05-02,101,"Comedy, Romance",Paul Weiland,"Adam Sztykiel (screenplay), Deborah Kaplan (screenplay), Harry Elfont (screenplay), Adam Sztykiel (story)","Patrick Dempsey, Michelle Monaghan, Kevin McKidd, Kadeem Hardison",A guy in love with an engaged woman tries to win her over after she asks him to be her maid of honor.,English,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk1MzA5MjEzMF5BMl5BanBnXkFtZTcwNTk0MjU1MQ@@._V1_SX300.jpg,15.0,37,5.9,651930,tt0866439,2008-09-16,46012734,https://m.media-amazon.com/images/M/MV5BMTk1MzA5MjEzMF5BMl5BanBnXkFtZTcwNTk0MjU1MQ@@._V1_SX300.jpg,
tt0795421,Mamma Mia!,2008,PG-13,2008-07-18,108,"Comedy, Musical, Romance",Phyllida Lloyd,"Catherine Johnson (screenplay), Catherine Johnson (musical book)","Amanda Seyfried, Stellan Skarsgård, Pierce Brosnan, Nancy Baldwin",The story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group ABBA.,"English, Greek",Nominated for 2 Golden Globes. Another 15 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@._V1_SX300.jpg,54.0,51,6.4,2035140,tt0795421,2008-12-16,143704210,https://m.media-amazon.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@._V1_SX300.jpg,
tt1082853,Management,2008,R,2009-05-15,94,"Comedy, Drama, Romance",Stephen Belber,Stephen Belber,"Jennifer Aniston, Steve Zahn, Margo Martindale, Fred Ward",A traveling art saleswoman tries to shake off a flaky motel manager who falls for her and won't leave her alone.,"English, Mandarin",,https://m.media-amazon.com/images/M/MV5BMTI0Njg2MTg4OV5BMl5BanBnXkFtZTcwOTgyNjg0Mg@@._V1_SX300.jpg,47.0,50,5.8,166180,tt1082853,2009-09-29,809787,https://m.media-amazon.com/images/M/MV5BMTI0Njg2MTg4OV5BMl5BanBnXkFtZTcwOTgyNjg0Mg@@._V1_SX300.jpg,
tt1046163,My Best Friend's Girl,2008,R,2008-09-19,101,"Comedy, Romance",Howard Deutch,Jordan Cahan,"Dane Cook, Kate Hudson, Alec Baldwin, Jason Biggs",Tank faces the ultimate test of friendship when his best friend hires him to take his ex-girlfriend out on a lousy date in order to make her realize how great her former boyfriend is.,English,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTg4MDg5NjE3Nl5BMl5BanBnXkFtZTcwNzc4ODQ3MQ@@._V1_SX300.jpg,14.0,34,5.9,416260,tt1046163,2009-01-13,19151864,https://m.media-amazon.com/images/M/MV5BMTg4MDg5NjE3Nl5BMl5BanBnXkFtZTcwNzc4ODQ3MQ@@._V1_SX300.jpg,
tt2661948,Nick,2008,,2009-10-18,12,"Short, Drama",Johnny Swanepoel,Johnny Swanepoel,"Grant Flynn, Carolyn Forword, Marné Gelderbloem, Shrdé Ann Heales",When a brother and a friend is lost. What else is left?,English,,,,,,,tt2661948,,,,
tt1049405,The Other End of the Line,2008,PG-13,2009-02-12,106,"Comedy, Drama, Romance",James Dodson,Tracey Jackson,"Jesse Metcalfe, Austin Basis, Larry Miller, Michael Chen",An employee at an Indian call-center travels to San Francisco to be with a guy she falls for over the phone.,"English, Hindi, Italian",,https://m.media-amazon.com/images/M/MV5BMTQ3MTMzMjcxOF5BMl5BanBnXkFtZTcwMzI5NTg5MQ@@._V1_SX300.jpg,35.0,40,6.2,55640,tt1049405,2009-03-31,59078,https://m.media-amazon.com/images/M/MV5BMTQ3MTMzMjcxOF5BMl5BanBnXkFtZTcwMzI5NTg5MQ@@._V1_SX300.jpg,
tt0785007,Over Her Dead Body,2008,PG-13,2008-02-01,95,"Comedy, Fantasy, Romance",Jeff Lowell,Jeff Lowell,"Eva Longoria, Paul Rudd, Lake Bell, Jason Biggs",A ghost tries to sabotage her former boyfriend's current relationship with a psychic.,English,,https://m.media-amazon.com/images/M/MV5BMTI3NTgyNjg3NV5BMl5BanBnXkFtZTcwMzg2MzU1MQ@@._V1_SX300.jpg,15.0,30,5.2,232960,tt0785007,2008-05-06,7485689,https://m.media-amazon.com/images/M/MV5BMTI3NTgyNjg3NV5BMl5BanBnXkFtZTcwMzg2MzU1MQ@@._V1_SX300.jpg,
tt1076252,Picture This,2008,PG-13,2008-07-13,92,"Comedy, Drama, Romance",Stephen Herek,Temple Mathews,"Ashley Tisdale, Kevin Pollak, Lauren Collins, Shenae Grimes-Beech","A high school girl is invited to a party by the most popular boy in school -- only trouble is, she's grounded.","English, Spanish",,https://m.media-amazon.com/images/M/MV5BMjI4MTQ0MTU2N15BMl5BanBnXkFtZTcwMjMwMDU2NA@@._V1_SX300.jpg,,,5.3,95650,tt1076252,2008-07-22,,https://m.media-amazon.com/images/M/MV5BMjI4MTQ0MTU2N15BMl5BanBnXkFtZTcwMjMwMDU2NA@@._V1_SX300.jpg,
tt1000774,Sex and the City,2008,R,2008-05-30,145,"Comedy, Drama, Romance",Michael Patrick King,"Michael Patrick King, Candace Bushnell (book), Darren Star (television series creator)","Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon",A New York City writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,English,2 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTYyMzYxMjM3OF5BMl5BanBnXkFtZTcwNjg2OTA3MQ@@._V1_SX300.jpg,49.0,53,5.6,1128820,tt1000774,2008-09-23,152595674,https://m.media-amazon.com/images/M/MV5BMTYyMzYxMjM3OF5BMl5BanBnXkFtZTcwNjg2OTA3MQ@@._V1_SX300.jpg,
tt1033643,What Happens in Vegas,2008,PG-13,2008-05-09,99,"Comedy, Romance",Tom Vaughan,Dana Fox,"Cameron Diaz, Ashton Kutcher, Rob Corddry, Lake Bell","A man and a woman are compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.","English, Serbo-Croatian",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTIxNzMwOTU3OF5BMl5BanBnXkFtZTcwMzk0NTM2MQ@@._V1_SX300.jpg,26.0,36,6.1,1608660,tt1033643,2008-08-26,80199843,https://m.media-amazon.com/images/M/MV5BMTIxNzMwOTU3OF5BMl5BanBnXkFtZTcwMzk0NTM2MQ@@._V1_SX300.jpg,
tt1068680,Yes Man,2008,PG-13,2008-12-19,104,"Comedy, Romance",Peyton Reed,"Nicholas Stoller (screenplay), Jarrad Paul (screenplay), Andrew Mogel (screenplay), Danny Wallace (book)","Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins","A man challenges himself to say ""yes"" to everything for an entire year.","English, Korean, Estonian",3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMzBmZTMzYmItNzhhMC00M2FkLWIxMGEtMjIxMjAwNmQ2ZmM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,46.0,46,6.8,3206430,tt1068680,2009-04-07,97600000,https://m.media-amazon.com/images/M/MV5BMzBmZTMzYmItNzhhMC00M2FkLWIxMGEtMjIxMjAwNmQ2ZmM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,
tt1007028,Zack and Miri Make a Porno,2008,R,2008-10-31,101,"Comedy, Romance",Kevin Smith,Kevin Smith,"Elizabeth Banks, Seth Rogen, Craig Robinson, Gerry Bednob","Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",English,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BY2I1N2Y0ODEtNzZmZS00NzBjLWFkZjEtMTVkOTY1Y2UzZGE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,65.0,56,6.5,1690950,tt1007028,2009-02-03,31382624,https://m.media-amazon.com/images/M/MV5BY2I1N2Y0ODEtNzZmZS00NzBjLWFkZjEtMTVkOTY1Y2UzZGE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
tt1022603,500 Days of Summer,2009,PG-13,2009-08-07,95,"Comedy, Drama, Romance",Marc Webb,"Scott Neustadter, Michael H. Weber","Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz","An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.","English, French, Swedish",Nominated for 2 Golden Globes. Another 17 wins & 56 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5MjM4OTU1OV5BMl5BanBnXkFtZTcwODkzNDIzMw@@._V1_SX300.jpg,85.0,76,7.7,4543050,tt1022603,2009-12-22,32118648,https://m.media-amazon.com/images/M/MV5BMTk5MjM4OTU1OV5BMl5BanBnXkFtZTcwODkzNDIzMw@@._V1_SX300.jpg,
tt1407050,American Pie Presents: The Book of Love,2009,R,2009-12-22,93,Comedy,John Putch,"David H. Steinberg, Adam Herz (characters)","Eugene Levy, Bug Hall, Kevin M. Horton, Brandon Hardesty","Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High.","English, French",,https://m.media-amazon.com/images/M/MV5BMjMwODk5MzE4NV5BMl5BanBnXkFtZTgwNzQyNzg5NjE@._V1_SX300.jpg,,,4.8,420570,tt1407050,2009-12-22,,https://m.media-amazon.com/images/M/MV5BMjMwODk5MzE4NV5BMl5BanBnXkFtZTgwNzQyNzg5NjE@._V1_SX300.jpg,
tt0901476,Bride Wars,2009,PG,2009-01-09,89,"Comedy, Romance",Gary Winick,"Greg DePaul (screenplay), Casey Wilson (screenplay), June Diane Raphael (screenplay), Greg DePaul (story)","Kate Hudson, Anne Hathaway, Bryan Greenberg, Chris Pratt",Two best friends become rivals when they schedule their respective weddings on the same day.,English,1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyNTg2OTUwN15BMl5BanBnXkFtZTgwNzEzMzg5MTI@._V1_SX300.jpg,11.0,24,5.5,971900,tt0901476,2009-04-28,58637818,https://m.media-amazon.com/images/M/MV5BMTUyNTg2OTUwN15BMl5BanBnXkFtZTgwNzEzMzg5MTI@._V1_SX300.jpg,
tt1093908,Confessions of a Shopaholic,2009,PG,2009-02-13,104,"Comedy, Romance",P.J. Hogan,"Tracey Jackson (screenplay), Tim Firth (screenplay), Kayla Alpert (screenplay), Sophie Kinsella (books)","Isla Fisher, Hugh Dancy, Krysten Ritter, Joan Cusack",A college grad lands a job as a financial journalist in New York City to support where she nurtures her shopping addiction and falls for a wealthy entrepreneur.,"English, Finnish, Spanish, French",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMDFmN2VhMzUtZWY2MC00NmQwLWEwM2ItZmI0NjQxOGQ2ODI3XkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_SX300.jpg,25.0,38,5.9,725220,tt1093908,2009-06-23,44239688,https://m.media-amazon.com/images/M/MV5BMDFmN2VhMzUtZWY2MC00NmQwLWEwM2ItZmI0NjQxOGQ2ODI3XkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_SX300.jpg,
tt1078940,Couples Retreat,2009,PG-13,2009-10-09,113,Comedy,Peter Billingsley,"Jon Favreau, Vince Vaughn, Dana Fox","Vince Vaughn, Jason Bateman, Faizon Love, Jon Favreau","A comedy centered around four couples who settle into a tropical-island resort for a vacation. While one of the couples is there to work on the marriage, the others fail to realize that participation in the resort's therapy sessions is not optional.","English, Ukrainian",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTQxMjI1Nzc0M15BMl5BanBnXkFtZTcwMTc0Mzg2Mg@@._V1_SX300.jpg,10.0,23,5.5,984160,tt1078940,2010-02-09,109176215,https://m.media-amazon.com/images/M/MV5BMTQxMjI1Nzc0M15BMl5BanBnXkFtZTcwMTc0Mzg2Mg@@._V1_SX300.jpg,
tt1314228,Did You Hear About the Morgans?,2009,PG-13,2009-12-18,103,"Comedy, Drama, Romance",Marc Lawrence,Marc Lawrence,"Hugh Grant, Sarah Jessica Parker, Natalia Klimas, Vincenzo Amato","In New York City, an estranged couple who witness a murder are relocated to small town Wyoming as part of the Witness Protection Program.","English, Ukrainian, French, Italian, Spanish",2 nominations.,https://m.media-amazon.com/images/M/MV5BMjUzMDY0NDYzN15BMl5BanBnXkFtZTcwNjgxMDI5Mg@@._V1_SX300.jpg,12.0,27,4.8,359990,tt1314228,2010-03-16,29580087,https://m.media-amazon.com/images/M/MV5BMjUzMDY0NDYzN15BMl5BanBnXkFtZTcwNjgxMDI5Mg@@._V1_SX300.jpg,
tt1135487,Duplicity,2009,PG-13,2009-03-20,125,"Comedy, Crime, Romance, Thriller",Tony Gilroy,Tony Gilroy,"Clive Owen, Julia Roberts, Tom Wilkinson, Paul Giamatti","Two ex-government agents turned rival industrial spies have to be at the top of their game when one of their companies prepares to launch a major product. However, they distract each other in more ways than one.","English, Spanish, Russian, German",Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjE2MTg2MzU2NF5BMl5BanBnXkFtZTcwMTMyNjkxMg@@._V1_SX300.jpg,65.0,69,6.1,460680,tt1135487,2009-08-25,40559930,https://m.media-amazon.com/images/M/MV5BMjE2MTg2MzU2NF5BMl5BanBnXkFtZTcwMTMyNjkxMg@@._V1_SX300.jpg,
